city,holdType,homeType,noBed,soldPrice,usage,postCode,soldYear,postcode,latitude,longitude
Wellington, Freehold,Semi-Detached,3,176000, Residential,TA21 9DS,17,TA21 9DS,50.9747438348123,-3.24456858838506
Wellington, Freehold,Terraced,4,233500, Residential,TA21 8ND,17,TA21 8ND,50.9794351645323,-3.2329702763020802
Wellington, Freehold,Semi-Detached,2,215000, Residential,TA21 8TB,17,TA21 8TB,50.9818735053375,-3.22601165404962
Wellington, Freehold,Detached,4,285000, Residential,TA21 8JY,17,TA21 8JY,50.981535672898595,-3.23672983743078
Wellington, Freehold,Semi-Detached,3,192000, Residential,TA21 9PS,17,TA21 9PS,50.970255622095394,-3.23107502947825
Wellington, Freehold,Semi-Detached,2,174000, Residential,TA21 8DS,17,TA21 8DS,50.985859,-3.22767
Wellington, Freehold,Terraced,2,145000, Residential,TA21 0BE,17,TA21 0BE,50.987387302476996,-3.23952118352703
Wellington, Freehold,Terraced,7,485000, Residential,TA21 8JQ,17,TA21 8JQ,50.980550222572795,-3.236633
Wellington, Freehold,Detached,4,262500, Residential,TA21 0ER,17,TA21 0ER,50.978223428605794,-3.24967580543464
Wellington, Freehold,Detached,4,265000, Residential,TA21 9BH,17,TA21 9BH,50.983901,-3.221449
Wellington, Freehold,Semi-Detached,3,212000, Residential,TA21 8FB,17,TA21 8FB,50.9853078172597,-3.23036
Wellington, Freehold,Detached,2,269950, Residential,TA21 8QA,17,TA21 8QA,50.9713930530015,-3.22809990139045
Wellington, Freehold,Detached,4,255000, Residential,TA21 9PP,17,TA21 9PP,50.968694160712005,-3.23161765629323
Wellington, Freehold,Terraced,2,145000, Residential,TA21 0DH,17,TA21 0DH,50.9857258095122,-3.2443921663050097
Wellington, Freehold,Terraced,2,155000, Residential (New Build),TA21 0DF,17,TA21 0DF,50.975787,-3.253425
Wellington, Freehold,Flat,2,154000, Residential,TA21 9PT,17,TA21 9PT,50.969888030816605,-3.23267468109475
Wellington, Leasehold,Flat,1,116100, Residential,TA21 8TE,17,TA21 8TE,50.9790498535777,-3.2225754409080696
Wellington, Freehold,Terraced,2,152000, Residential (New Build),TA21 0DF,17,TA21 0DF,50.975787,-3.253425
Wellington, Freehold,Detached,3,358000, Residential,TA21 8EA,17,TA21 8EA,50.971121176101796,-3.2162713725630896
Wellington, Freehold,Detached,3,315000, Residential,TA21 8ER,17,TA21 8ER,50.9759909297351,-3.2201305720657794
Wellington, Freehold,Terraced,2,100800, Residential,TA21 9HJ,17,TA21 9HJ,50.98619195299089,-3.2007226833314903
Wellington, Freehold,Terraced,3,173000, Residential,TA21 8BN,17,TA21 8BN,50.9711989931182,-3.2311569473257404
Wellington, Freehold,Detached,2,285000, Residential,TA21 8QF,17,TA21 8QF,50.973076468896295,-3.227804
Wellington, Freehold,Semi-Detached,3,287450, Residential,TA21 0EW,17,TA21 0EW,50.97646969126289,-3.2530473415634704
Wellington, Freehold,Terraced,2,153500, Residential,TA21 8BL,17,TA21 8BL,50.972251447351205,-3.2311278104013903
Wellington, Freehold,Terraced,3,190500, Residential,TA21 8JJ,17,TA21 8JJ,50.98189994398889,-3.23374787717904
Wellington, Freehold,Terraced,2,125000, Residential,TA21 0BA,17,TA21 0BA,50.98603696561911,-3.2396561755295497
Wellington, Freehold,Detached,4,283000, Residential,TA21 9PR,17,TA21 9PR,50.96947042279471,-3.23304816056063
Wellington, Freehold,Terraced,2,155000, Residential,TA21 8LJ,17,TA21 8LJ,50.981370386875,-3.2404435862290604
Wellington, Freehold,Detached,4,372500, Residential,TA21 9NH,17,TA21 9NH,50.9721786944457,-3.23376082888341
Wellington, Freehold,Detached,3,207500, Residential,TA21 9RT,17,TA21 9RT,50.9741896002307,-3.25015149026287
Wellington, Freehold,Terraced,3,167500, Residential,TA21 9DB,17,TA21 9DB,50.973228990390396,-3.246791
Wellington, Freehold,Terraced,3,215000, Residential,TA21 8LH,17,TA21 8LH,50.981102881504405,-3.239652
Wellington, Freehold,Detached,4,290000, Residential,TA21 9RY,17,TA21 9RY,50.972280311699706,-3.24705221575215
Wellington, Freehold,Detached,3,230000, Residential,TA21 9RX,17,TA21 9RX,50.972656704426605,-3.2488569293113305
Wellington, Freehold,Detached,4,270000, Residential,TA21 9EG,17,TA21 9EG,50.9812936796456,-3.2141443834576804
Wellington, Freehold,Terraced,3,162500, Residential,TA21 8EH,17,TA21 8EH,50.977861106122596,-3.22102003514957
Wellington, Freehold,Semi-Detached,3,188000, Residential,TA21 9AW,17,TA21 9AW,50.970226222525206,-3.22532035035904
Wellington, Freehold,Terraced,5,335000, Residential,TA21 0DS,17,TA21 0DS,50.977039921846895,-3.2510257384095604
Wellington, Freehold,Detached,4,275000, Residential,TA21 8EX,17,TA21 8EX,50.971024314069794,-3.21866159249637
Wellington, Freehold,Semi-Detached,3,163500, Residential,TA21 8RN,17,TA21 8RN,50.983183017638396,-3.2331693050852204
Wellington, Freehold,Semi-Detached,4,340000, Residential,TA21 8ND,17,TA21 8ND,50.9794351645323,-3.2329702763020802
Wellington, Freehold,Terraced,2,156000, Residential,TA21 8HU,17,TA21 8HU,50.979993608463296,-3.2328853544369305
Wellington, Freehold,Terraced,3,165000, Residential,TA21 8AY,17,TA21 8AY,50.976172896486204,-3.23362455136185
Wellington, Freehold,Terraced,3,175000, Residential,TA21 0AS,17,TA21 0AS,50.9875147129434,-3.2419181809244297
Wellington, Leasehold,Flat,2,95000, Residential,TA21 9HB,17,TA21 9HB,50.981910275632295,-3.22336288490507
Wellington, Leasehold,Flat,1,88000, Residential,TA21 9EP,17,TA21 9EP,50.982481685667,-3.22203877610533
Wellington, Freehold,Detached,2,235000, Residential,TA21 8NB,17,TA21 8NB,50.979493079256,-3.2291825955002404
Wellington, Freehold,Terraced,5,314500, Residential,TA21 8BB,17,TA21 8BB,50.9756535341433,-3.2342660100096805
Wellington, Freehold,Detached,3,245000, Residential,TA21 9DY,17,TA21 9DY,50.9715007268229,-3.24257335430727
Wellington, Freehold,Semi-Detached,4,298000, Residential,TA21 8SX,17,TA21 8SX,50.9787782581566,-3.22102985258883
Wellington, Freehold,Semi-Detached,3,220000, Residential,TA21 9AJ,17,TA21 9AJ,50.971790458456795,-3.22365238702696
Wellington, Leasehold,Flat,1,57500, Residential,TA21 9HB,17,TA21 9HB,50.981910275632295,-3.22336288490507
Wellington, Freehold,Detached,4,299950, Residential,TA21 9AB,17,TA21 9AB,50.98281289338,-3.2185148590840797
Wellington, Freehold,Terraced,3,185000, Residential,TA21 8NA,17,TA21 8NA,50.979499927076304,-3.23194633960857
Wellington, Freehold,Terraced,2,99000, Residential,TA21 9HJ,17,TA21 9HJ,50.98619195299089,-3.2007226833314903
Wellington, Freehold,Terraced,2,144250, Residential,TA21 8AX,17,TA21 8AX,50.9760165163821,-3.23225297224767
Wellington, Freehold,Detached,3,325000, Residential,TA21 8PZ,17,TA21 8PZ,50.972820784753,-3.2248758932395
Wellington, Freehold,Detached,4,295000, Residential,TA21 9PP,17,TA21 9PP,50.968694160712005,-3.23161765629323
Wellington, Freehold,Terraced,2,147950, Residential,TA21 8BT,17,TA21 8BT,50.9744718767173,-3.2312007818535204
Wellington, Freehold,Detached,3,357500, Residential,TA21 9NH,17,TA21 9NH,50.9721786944457,-3.23376082888341
Wellington, Freehold,Semi-Detached,2,177000, Residential,TA21 9BD,17,TA21 9BD,50.9690774581089,-3.2268140068489997
Wellington, Freehold,Detached,4,295000, Residential,TA21 9DY,17,TA21 9DY,50.9715007268229,-3.24257335430727
Wellington, Freehold,Detached,4,270000, Residential,TA21 9BQ,17,TA21 9BQ,50.9831291263061,-3.21491883378347
Wellington, Freehold,Detached,4,340000, Residential,TA21 8ES,17,TA21 8ES,50.9750556577425,-3.21841104305739
Wellington, Freehold,Detached,3,195000, Residential,TA21 9RX,17,TA21 9RX,50.972656704426605,-3.2488569293113305
Wellington, Freehold,Terraced,3,171000, Residential,TA21 8JL,17,TA21 8JL,50.9820755339702,-3.23415141953174
Wellington, Leasehold,Flat,1,108000, Residential,TA21 8TF,17,TA21 8TF,50.9784993161374,-3.22190571523951
Wellington, Freehold,Semi-Detached,3,220000, Residential,TA21 9BA,17,TA21 9BA,50.96996050114921,-3.24680536574121
Wellington, Freehold,Terraced,3,195000, Residential,TA21 8LH,17,TA21 8LH,50.981102881504405,-3.239652
Wellington, Freehold,Detached,4,284950, Residential,TA21 9RX,17,TA21 9RX,50.972656704426605,-3.2488569293113305
Wellington, Freehold,Semi-Detached,3,167500, Residential,TA21 8SE,17,TA21 8SE,50.982391668302796,-3.22804824542727
Wellington, Freehold,Terraced,3,210000, Residential,TA21 0AG,17,TA21 0AG,50.986772,-3.244278
Wellington, Freehold,Terraced,2,99750, Residential,TA21 9HJ,17,TA21 9HJ,50.98619195299089,-3.2007226833314903
Wellington, Freehold,Terraced,2,182500, Residential,TA21 9BD,17,TA21 9BD,50.9690774581089,-3.2268140068489997
Wellington, Freehold,Terraced,3,179950, Residential,TA21 8LF,17,TA21 8LF,50.9824421715184,-3.23689639028011
Wellington, Freehold,Terraced,3,125000, Residential,TA21 9DB,17,TA21 9DB,50.973228990390396,-3.246791
Wellington, Freehold,Detached,2,275000, Residential,TA21 8QF,17,TA21 8QF,50.973076468896295,-3.227804
Wellington, Freehold,Terraced,3,128000, Residential,TA21 0AU,17,TA21 0AU,50.987826386534394,-3.2430520716577
Wellington, Freehold,Detached,4,322000, Residential,TA21 8FA,17,TA21 8FA,50.9845439523576,-3.22753561828677
Wellington, Freehold,Terraced,2,139950, Residential,TA21 0AA,17,TA21 0AA,50.986217454854,-3.24298059131642
Wellington, Freehold,Detached,4,375000, Residential,TA21 8EE,17,TA21 8EE,50.97382867563971,-3.21879198522583
Wellington, Freehold,Terraced,2,155000, Residential,TA21 8DL,17,TA21 8DL,50.9749748773948,-3.23125681819974
Wellington, Freehold,Semi-Detached,3,196000, Residential,TA21 9AW,17,TA21 9AW,50.970226222525206,-3.22532035035904
Wellington, Freehold,Detached,4,265950, Residential,TA21 9BJ,17,TA21 9BJ,50.984342,-3.22052
Wellington, Freehold,Detached,4,302500, Residential,TA21 8DS,17,TA21 8DS,50.985859,-3.22767
Wellington, Freehold,Terraced,2,152500, Residential,TA21 8JW,17,TA21 8JW,50.9752815742657,-3.2320198568962
Wellington, Freehold,Semi-Detached,3,188000, Residential,TA21 9RS,17,TA21 9RS,50.9740180116436,-3.2476969973954506
Wellington, Freehold,Detached,4,295000, Residential,TA21 8JX,17,TA21 8JX,50.9828967109629,-3.23558357423604
Wellington, Leasehold,Flat,2,117500, Residential,TA21 9DP,17,TA21 9DP,50.9758306127526,-3.24553775616008
Wellington, Freehold,Semi-Detached,3,173000, Residential,TA21 8DD,17,TA21 8DD,50.9753181705048,-3.23025458294752
Wellington, Freehold,Semi-Detached,4,221000, Residential,TA21 9HZ,17,TA21 9HZ,50.985730812384006,-3.2009672297481204
Wellington, Freehold,Semi-Detached,3,165000, Residential,TA21 8SA,17,TA21 8SA,50.9842652133162,-3.23032016611591
Wellington, Freehold,Detached,5,310000, Residential,TA21 8DX,17,TA21 8DX,50.9727398855424,-3.2197177646756696
Wellington, Freehold,Terraced,4,205000, Residential,TA21 8JJ,17,TA21 8JJ,50.98189994398889,-3.23374787717904
Wellington, Freehold,Semi-Detached,3,182000, Residential,TA21 8EH,17,TA21 8EH,50.977861106122596,-3.22102003514957
Wellington, Freehold,Terraced,3,185000, Residential,TA21 8LH,17,TA21 8LH,50.981102881504405,-3.239652
Wellington, Freehold,Semi-Detached,3,152500, Residential,TA21 8RR,17,TA21 8RR,50.983809053682,-3.23264452947811
Wellington, Freehold,Terraced,2,150000, Residential,TA21 8QJ,17,TA21 8QJ,50.9777039921239,-3.22571663577335
Wellington, Freehold,Detached,4,320000, Residential,TA21 9AB,17,TA21 9AB,50.98281289338,-3.2185148590840797
Wellington, Freehold,Terraced,5,280000, Residential,TA21 8JZ,17,TA21 8JZ,50.981883811961794,-3.23782177883989
Wellington, Freehold,Detached,5,345000, Residential (New Build),TA21 9ED,17,TA21 9ED,50.981974,-3.213891
Wellington, Freehold,Terraced,2,116050, Residential,TA21 9BU,17,TA21 9BU,50.97344151080879,-3.2452601777098704
Wellington, Freehold,Detached,3,350000, Residential,TA21 8EF,17,TA21 8EF,50.9742828455234,-3.22094041163916
Wellington, Freehold,Terraced,3,165000, Residential,TA21 8JW,17,TA21 8JW,50.9752815742657,-3.2320198568962
Wellington, Freehold,Terraced,3,159950, Residential,TA21 8HU,17,TA21 8HU,50.979993608463296,-3.2328853544369305
Wellington, Freehold,Detached,3,256000, Residential,TA21 9BF,17,TA21 9BF,50.9688530403408,-3.2469323681724798
Wellington, Freehold,Detached,4,377500, Residential,TA21 8EB,17,TA21 8EB,50.9720172348296,-3.21657964175869
Wellington, Freehold,Terraced,3,177000, Residential,TA21 8TB,17,TA21 8TB,50.9818735053375,-3.22601165404962
Wellington, Freehold,Terraced,4,212500, Residential,TA21 9DG,17,TA21 9DG,50.9710626115985,-3.2448689619598596
Wellington, Freehold,Detached,4,255000, Residential,TA21 8EX,17,TA21 8EX,50.971024314069794,-3.21866159249637
Wellington, Freehold,Terraced,2,98000, Residential,TA21 9HJ,17,TA21 9HJ,50.98619195299089,-3.2007226833314903
Wellington, Freehold,Semi-Detached,3,189000, Residential,TA21 9RX,17,TA21 9RX,50.972656704426605,-3.2488569293113305
Wellington, Freehold,Terraced,3,161000, Residential,TA21 8NA,17,TA21 8NA,50.979499927076304,-3.23194633960857
Wellington, Freehold,Semi-Detached,3,230000, Residential,TA21 8LZ,17,TA21 8LZ,50.97906826855429,-3.23109445566998
Wellington, Leasehold,Flat,2,107000, Residential,TA21 9HB,17,TA21 9HB,50.981910275632295,-3.22336288490507
Wellington, Freehold,Terraced,4,181500, Residential,TA21 0DH,17,TA21 0DH,50.9857258095122,-3.2443921663050097
Wellington, Freehold,Semi-Detached,2,240000, Residential,TA21 8ES,17,TA21 8ES,50.9750556577425,-3.21841104305739
Wellington, Freehold,Detached,3,170000, Residential,TA21 8TZ,17,TA21 8TZ,50.9747550255307,-3.23589445612709
Wellington, Freehold,Terraced,2,129000, Residential,TA21 8HY,17,TA21 8HY,50.980378045695,-3.23394970197022
Wellington, Freehold,Terraced,3,246000, Residential,TA21 9AR,17,TA21 9AR,50.97004376374971,-3.2272809816478505
Wellington, Freehold,Terraced,4,181500, Residential,TA21 0AR,17,TA21 0AR,50.986982572712705,-3.241332
Wellington, Freehold,Terraced,3,218000, Residential,TA21 8HU,17,TA21 8HU,50.979993608463296,-3.2328853544369305
Wellington, Freehold,Terraced,3,125000, Residential,TA21 9DJ,17,TA21 9DJ,50.976660184885205,-3.24701287679645
Wellington, Freehold,Terraced,3,175000, Residential,TA21 8AX,17,TA21 8AX,50.9760165163821,-3.23225297224767
Wellington, Freehold,Terraced,4,240000, Residential,TA21 8BD,17,TA21 8BD,50.9756209191696,-3.23321
Wellington, Leasehold,Flat,2,95000, Residential,TA21 9HB,17,TA21 9HB,50.981910275632295,-3.22336288490507
Wellington, Freehold,Terraced,4,176000, Residential,TA21 8LD,17,TA21 8LD,50.983171971480296,-3.2376138581950897
Wellington, Freehold,Semi-Detached,3,311000, Residential,TA21 0EW,17,TA21 0EW,50.97646969126289,-3.2530473415634704
Wellington, Freehold,Terraced,2,149000, Residential,TA21 8QJ,17,TA21 8QJ,50.9777039921239,-3.22571663577335
Wellington, Freehold,Terraced,2,159950, Residential,TA21 0AS,17,TA21 0AS,50.9875147129434,-3.2419181809244297
Wellington, Freehold,Detached,3,210000, Residential,TA21 9BY,17,TA21 9BY,50.9750594833011,-3.24701272316736
Wellington, Freehold,Terraced,3,175000, Residential (New Build),TA21 9FE,17,TA21 9FE,50.979591,-3.218584
Wellington, Freehold,Semi-Detached,3,167000, Residential,TA21 9AW,17,TA21 9AW,50.970226222525206,-3.22532035035904
Wellington, Freehold,Terraced,3,170000, Residential,TA21 8TB,17,TA21 8TB,50.9818735053375,-3.22601165404962
Wellington, Freehold,Terraced,2,155000, Residential (New Build),TA21 9FE,17,TA21 9FE,50.979591,-3.218584
Wellington, Freehold,Terraced,3,144950, Residential,TA21 8HU,17,TA21 8HU,50.979993608463296,-3.2328853544369305
Wellington, Freehold,Semi-Detached,2,180000, Residential,TA21 9AS,17,TA21 9AS,50.9704071131556,-3.2269345009012
Wellington, Freehold,Semi-Detached,3,193000, Residential,TA21 8DH,17,TA21 8DH,50.97574026816711,-3.22945383054547
Wellington, Freehold,Terraced,2,205000, Residential,TA21 0EA,17,TA21 0EA,50.974694452211,-3.257459
Wellington, Freehold,Terraced,2,172000, Residential,TA21 9PT,17,TA21 9PT,50.969888030816605,-3.23267468109475
Wellington, Freehold,Terraced,3,163000, Residential,TA21 8LG,17,TA21 8LG,50.9823091445319,-3.24011245938953
Wellington, Freehold,Terraced,2,115000, Residential,TA21 8AZ,17,TA21 8AZ,50.9762041929799,-3.2340669500156802
Wellington, Freehold,Detached,3,200000, Residential,TA21 9RS,17,TA21 9RS,50.9740180116436,-3.2476969973954506
Wellington, Freehold,Terraced,2,111000, Residential,TA21 8LY,17,TA21 8LY,50.9790210913074,-3.22959748011914
Wellington, Leasehold,Flat,2,159950, Residential,TA21 8TF,17,TA21 8TF,50.9784993161374,-3.22190571523951
Wellington, Freehold,Terraced,2,156500, Residential,TA21 8TZ,17,TA21 8TZ,50.9747550255307,-3.23589445612709
Wellington, Freehold,Terraced,2,187500, Residential,TA21 9AP,17,TA21 9AP,50.96992030013289,-3.2227629387420897
Wellington, Freehold,Terraced,3,173000, Residential,TA21 8EW,17,TA21 8EW,50.9782322912817,-3.22164229865075
Wellington, Freehold,Semi-Detached,3,177000, Residential,TA21 9RS,17,TA21 9RS,50.9740180116436,-3.2476969973954506
Wellington, Freehold,Terraced,2,121000, Residential,TA21 8BT,17,TA21 8BT,50.9744718767173,-3.2312007818535204
Wellington, Freehold,Detached,4,327500, Residential,TA21 8FA,17,TA21 8FA,50.9845439523576,-3.22753561828677
Wellington, Freehold,Terraced,2,142500, Residential,TA21 9EY,17,TA21 9EY,50.981482620171604,-3.22040276809219
Wellington, Freehold,Semi-Detached,4,164500, Residential,TA21 0DH,17,TA21 0DH,50.9857258095122,-3.2443921663050097
Wellington, Freehold,Semi-Detached,3,195000, Residential,TA21 8TZ,17,TA21 8TZ,50.9747550255307,-3.23589445612709
Wellington, Freehold,Semi-Detached,3,232500, Residential,TA21 8QF,17,TA21 8QF,50.973076468896295,-3.227804
Wellington, Leasehold,Flat,1,63000, Residential,TA21 8LT,17,TA21 8LT,50.978639,-3.229274
Wellington, Freehold,Detached,4,258500, Residential,TA21 8JT,17,TA21 8JT,50.981811160209595,-3.2353410622181404
Wellington, Freehold,Terraced,1,93000, Residential,TA21 8PA,17,TA21 8PA,50.9758972323332,-3.22478592340387
Wellington, Freehold,Semi-Detached,3,165000, Residential,TA21 8LE,17,TA21 8LE,50.98353019009979,-3.235613
Wellington, Freehold,Terraced,3,129950, Residential,TA21 9ES,17,TA21 9ES,50.98238268431089,-3.22032665096512
Wellington, Freehold,Semi-Detached,3,185000, Residential,TA21 9RT,17,TA21 9RT,50.9741896002307,-3.25015149026287
Wellington, Freehold,Terraced,5,217000, Residential,TA21 8BX,17,TA21 8BX,50.974962162416,-3.22990332251301
Wellington, Freehold,Terraced,3,153500, Residential,TA21 8RR,17,TA21 8RR,50.983809053682,-3.23264452947811
Wellington, Freehold,Terraced,3,202000, Residential,TA21 8TZ,17,TA21 8TZ,50.9747550255307,-3.23589445612709
Wellington, Freehold,Semi-Detached,3,212950, Residential,TA21 9BQ,17,TA21 9BQ,50.9831291263061,-3.21491883378347
Wellington, Freehold,Semi-Detached,3,192000, Residential,TA21 9DG,17,TA21 9DG,50.9710626115985,-3.2448689619598596
Wellington, Freehold,Detached,4,340000, Residential,TA21 8FA,17,TA21 8FA,50.9845439523576,-3.22753561828677
Wellington, Freehold,Detached,3,335000, Residential,TA21 8PZ,17,TA21 8PZ,50.972820784753,-3.2248758932395
Wellington, Freehold,Terraced,4,145500, Residential,TA21 8HU,17,TA21 8HU,50.979993608463296,-3.2328853544369305
Wellington, Freehold,Terraced,2,177500, Residential,TA21 8LQ,17,TA21 8LQ,50.98224070125671,-3.23978297691683
Wellington, Freehold,Terraced,3,132000, Residential,TA21 9BS,17,TA21 9BS,50.9738557934542,-3.24182434378067
Wellington, Freehold,Detached,3,400000, Residential,TA21 0DW,16,TA21 0DW,50.9797614926601,-3.2479649380126805
Wellington, Freehold,Semi-Detached,3,194000, Residential,TA21 8TZ,16,TA21 8TZ,50.9747550255307,-3.23589445612709
Wellington, Freehold,Terraced,3,183500, Residential,TA21 8JJ,16,TA21 8JJ,50.98189994398889,-3.23374787717904
Wellington, Leasehold,Flat,1,85000, Residential,TA21 0BB,16,TA21 0BB,50.9859189629301,-3.238912179928
Wellington, Freehold,Detached,3,275000, Residential,TA21 9BA,16,TA21 9BA,50.96996050114921,-3.24680536574121
Wellington, Freehold,Terraced,3,165000, Residential,TA21 8NA,16,TA21 8NA,50.979499927076304,-3.23194633960857
Wellington, Freehold,Terraced,2,99300, Residential,TA21 9HJ,16,TA21 9HJ,50.98619195299089,-3.2007226833314903
Wellington, Freehold,Detached,4,232000, Residential,TA21 9PP,16,TA21 9PP,50.968694160712005,-3.23161765629323
Wellington, Freehold,Terraced,3,225000, Residential,TA21 0DY,16,TA21 0DY,50.9756036250336,-3.2516281134674596
Wellington, Freehold,Detached,4,277500, Residential (New Build),TA21 9BP,16,TA21 9BP,50.98225948939079,-3.21639195917056
Wellington, Freehold,Semi-Detached,3,150000, Residential,TA21 9DT,16,TA21 9DT,50.974963543777,-3.2442041243163597
Wellington, Freehold,Terraced,2,156000, Residential,TA21 9HJ,16,TA21 9HJ,50.98619195299089,-3.2007226833314903
Wellington, Freehold,Detached,2,225000, Residential,TA21 8ET,16,TA21 8ET,50.97450613629479,-3.21936522553602
Wellington, Freehold,Detached,4,329950, Residential,TA21 9BF,16,TA21 9BF,50.9688530403408,-3.2469323681724798
Wellington, Freehold,Detached,3,180000, Residential,TA21 8DE,16,TA21 8DE,50.976457,-3.229017
Wellington, Freehold,Semi-Detached,4,205000, Residential,TA21 8RQ,16,TA21 8RQ,50.980945,-3.227255
Wellington, Freehold,Detached,4,300000, Residential,TA21 9RY,16,TA21 9RY,50.972280311699706,-3.24705221575215
Wellington, Freehold,Detached,5,380000, Residential,TA21 9AB,16,TA21 9AB,50.98281289338,-3.2185148590840797
Wellington, Freehold,Semi-Detached,3,220000, Residential,TA21 8ER,16,TA21 8ER,50.9759909297351,-3.2201305720657794
Wellington, Freehold,Detached,2,208000, Residential,TA21 0DS,16,TA21 0DS,50.977039921846895,-3.2510257384095604
Wellington, Freehold,Semi-Detached,3,193000, Residential,TA21 9RT,16,TA21 9RT,50.9741896002307,-3.25015149026287
Wellington, Freehold,Semi-Detached,2,170000, Residential,TA21 9ED,16,TA21 9ED,50.981974,-3.213891
Wellington, Freehold,Detached,2,195000, Residential,TA21 9AP,16,TA21 9AP,50.96992030013289,-3.2227629387420897
Wellington, Freehold,Detached,3,227500, Residential,TA21 8QA,16,TA21 8QA,50.9713930530015,-3.22809990139045
Wellington, Freehold,Detached,3,237500, Residential,TA21 9AH,16,TA21 9AH,50.9708230004957,-3.22157603594311
Wellington, Leasehold,Flat,2,112000, Residential,TA21 9EZ,16,TA21 9EZ,50.979906143331796,-3.21980586010375
Wellington, Freehold,Semi-Detached,3,170000, Residential,TA21 0DH,16,TA21 0DH,50.9857258095122,-3.2443921663050097
Wellington, Freehold,Semi-Detached,2,145000, Residential,TA21 9DX,16,TA21 9DX,50.97262131497911,-3.2429023710796203
Wellington, Freehold,Detached,4,355000, Residential,TA21 8PY,16,TA21 8PY,50.974046706802,-3.2237401859076296
Wellington, Freehold,Semi-Detached,3,181500, Residential,TA21 8JT,16,TA21 8JT,50.981811160209595,-3.2353410622181404
Wellington, Freehold,Terraced,3,179950, Residential,TA21 9DX,16,TA21 9DX,50.97262131497911,-3.2429023710796203
Wellington, Freehold,Terraced,3,230000, Residential,TA21 8JL,16,TA21 8JL,50.9820755339702,-3.23415141953174
Wellington, Freehold,Semi-Detached,3,172500, Residential,TA21 9DD,16,TA21 9DD,50.9738236518375,-3.24484309732829
Wellington, Leasehold,Flat,3,67400, Residential,TA21 9BJ,16,TA21 9BJ,50.984342,-3.22052
Wellington, Freehold,Detached,3,325000, Residential,TA21 8DX,16,TA21 8DX,50.9727398855424,-3.2197177646756696
Wellington, Freehold,Terraced,2,137500, Residential,TA21 9DU,16,TA21 9DU,50.97414615581389,-3.24327068843783
Wellington, Freehold,Semi-Detached,2,165000, Residential,TA21 9BD,16,TA21 9BD,50.9690774581089,-3.2268140068489997
Wellington, Freehold,Terraced,2,152000, Residential,TA21 8LJ,16,TA21 8LJ,50.981370386875,-3.2404435862290604
Wellington, Freehold,Semi-Detached,3,165000, Residential,TA21 8RQ,16,TA21 8RQ,50.980945,-3.227255
Wellington, Freehold,Terraced,3,115000, Residential,TA21 8LT,16,TA21 8LT,50.978639,-3.229274
Wellington, Freehold,Detached,4,246000, Residential,TA21 9AW,16,TA21 9AW,50.970226222525206,-3.22532035035904
Wellington, Freehold,Terraced,2,95000, Residential,TA21 8LY,16,TA21 8LY,50.9790210913074,-3.22959748011914
Wellington, Freehold,Semi-Detached,3,155000, Residential,TA21 9EJ,16,TA21 9EJ,50.9812315982804,-3.2220486851600403
Wellington, Freehold,Detached,4,265000, Residential,TA21 8JT,16,TA21 8JT,50.981811160209595,-3.2353410622181404
Wellington, Freehold,Detached,4,495000, Residential,TA21 8PZ,16,TA21 8PZ,50.972820784753,-3.2248758932395
Wellington, Leasehold,Flat,2,87500, Residential,TA21 8LT,16,TA21 8LT,50.978639,-3.229274
Wellington, Freehold,Detached,4,305000, Residential,TA21 9AB,16,TA21 9AB,50.98281289338,-3.2185148590840797
Wellington, Freehold,Terraced,0,165000, Residential,TA21 8AR,16,TA21 8AR,50.9766343277011,-3.2308021666189504
Wellington, Freehold,Detached,4,314000, Residential,TA21 9AB,16,TA21 9AB,50.98281289338,-3.2185148590840797
Wellington, Freehold,Terraced,3,176000, Residential,TA21 9DG,16,TA21 9DG,50.9710626115985,-3.2448689619598596
Wellington, Freehold,Terraced,2,155000, Residential,TA21 8LJ,16,TA21 8LJ,50.981370386875,-3.2404435862290604
Wellington, Freehold,Terraced,2,118000, Residential,TA21 0BB,16,TA21 0BB,50.9859189629301,-3.238912179928
Wellington, Freehold,Semi-Detached,2,172500, Residential,TA21 9AL,16,TA21 9AL,50.9707463578532,-3.2228843332753505
Wellington, Freehold,Semi-Detached,5,389950, Residential,TA21 8JQ,16,TA21 8JQ,50.980550222572795,-3.236633
Wellington, Leasehold,Flat,2,80000, Residential,TA21 8LT,16,TA21 8LT,50.978639,-3.229274
Wellington, Leasehold,Flat,2,149950, Residential,TA21 8TF,16,TA21 8TF,50.9784993161374,-3.22190571523951
Wellington, Leasehold,Flat,1,85000, Residential,TA21 0BA,16,TA21 0BA,50.98603696561911,-3.2396561755295497
Wellington, Freehold,Detached,3,245000, Residential,TA21 9PS,16,TA21 9PS,50.970255622095394,-3.23107502947825
Wellington, Freehold,Terraced,3,285000, Residential,TA21 9BS,16,TA21 9BS,50.9738557934542,-3.24182434378067
Wellington, Freehold,Detached,3,310000, Residential,TA21 9BA,16,TA21 9BA,50.96996050114921,-3.24680536574121
Wellington, Freehold,Terraced,3,175000, Residential,TA21 9DQ,16,TA21 9DQ,50.972329731537506,-3.24410523998777
Wellington, Leasehold,Flat,2,112000, Residential,TA21 8RX,16,TA21 8RX,50.983798323771,-3.23025083521714
Wellington, Freehold,Semi-Detached,3,165000, Residential,TA21 9BS,16,TA21 9BS,50.9738557934542,-3.24182434378067
